pollster,numeric_grade,state,pct,sample_size,population,methodology,recency_weight,sample_size_weight,national_poll
Redfield & Wilton Strategies,1.8,Minnesota,51,617,lv,Online Panel,0.20189651799465538,0.2682608695652174,0
Redfield & Wilton Strategies,1.8,Nevada,45,698,lv,Online Panel,0.20189651799465538,0.3034782608695652,0
Redfield & Wilton Strategies,1.8,New Mexico,49,521,lv,Online Panel,0.20189651799465538,0.22652173913043477,0
Redfield & Wilton Strategies,1.8,Pennsylvania,45,801,lv,Online Panel,0.20189651799465538,0.3482608695652174,0
Redfield & Wilton Strategies,1.8,Wisconsin,49,626,lv,Online Panel,0.20189651799465538,0.27217391304347827,0
CWS Research,1.6,Texas,41,504,lv,Text-to-Web,0.20189651799465538,0.21913043478260869,0
Research America,0.7,Virginia,44,1000,a,Live Phone/Online Panel,0.20189651799465538,0.43478260869565216,0
Research America,0.7,Virginia,47,756,lv,Live Phone/Online Panel,0.20189651799465538,0.32869565217391306,0
Research America,0.7,Virginia,45,1000,a,Live Phone/Online Panel,0.20189651799465538,0.43478260869565216,0
Research America,0.7,Virginia,48,756,lv,Live Phone/Online Panel,0.20189651799465538,0.32869565217391306,0
PPIC,2.5,California,60,1071,lv,Probability Panel,0.20189651799465538,0.4656521739130435,0
Big Village,1.2,NA,43.9,2028,a,Online Panel,0.19527756283568573,0.8817391304347826,1
Big Village,1.2,NA,47.5,1722,rv,Online Panel,0.19527756283568573,0.7486956521739131,1
Big Village,1.2,NA,49.3,1546,lv,Online Panel,0.19527756283568573,0.6721739130434783,1
Morning Consult,1.9,NA,49,10607,lv,Online Panel,0.19527756283568573,1,1
Quinnipiac,2.8,North Carolina,49,940,lv,Live Phone,0.19527756283568573,0.40869565217391307,0
Quinnipiac,2.8,North Carolina,50,940,lv,Live Phone,0.19527756283568573,0.40869565217391307,0
Quinnipiac,2.8,Georgia,45,969,lv,Live Phone,0.19527756283568573,0.42130434782608694,0
Quinnipiac,2.8,Georgia,46,969,lv,Live Phone,0.19527756283568573,0.42130434782608694,0
Washington Post/George Mason University,2.7,Virginia,50,1005,lv,Live Phone/Text-to-Web,0.19527756283568573,0.4369565217391304,0
Washington Post/George Mason University,2.7,Virginia,51,1005,lv,Live Phone/Text-to-Web,0.19527756283568573,0.4369565217391304,0
Washington Post/George Mason University,2.7,Virginia,49,1005,rv,Live Phone/Text-to-Web,0.19527756283568573,0.4369565217391304,0
Washington Post/George Mason University,2.7,Virginia,51,1005,rv,Live Phone/Text-to-Web,0.19527756283568573,0.4369565217391304,0
Embold Research,1.4,Minnesota,48.8,1616,lv,Text-to-Web/Online Ad,0.19527756283568573,0.7026086956521739,0
Morning Consult,1.9,Arizona,46.89,901,lv,Online Panel,0.19527756283568573,0.3917391304347826,0
Morning Consult,1.9,Florida,47.05,3182,lv,Online Panel,0.19527756283568573,1,0
Morning Consult,1.9,Maryland,62.23,640,lv,Online Panel,0.19527756283568573,0.2782608695652174,0
Morning Consult,1.9,Michigan,49.19,1368,lv,Online Panel,0.19527756283568573,0.5947826086956521,0
Morning Consult,1.9,Nevada,47.58,516,lv,Online Panel,0.19527756283568573,0.22434782608695653,0
Morning Consult,1.9,Ohio,43.58,1558,lv,Online Panel,0.19527756283568573,0.6773913043478261,0
Morning Consult,1.9,Pennsylvania,49.34,1910,lv,Online Panel,0.19527756283568573,0.8304347826086956,0
Morning Consult,1.9,Texas,43.43,2940,lv,Online Panel,0.19527756283568573,1,0
Morning Consult,1.9,Wisconsin,49.48,638,lv,Online Panel,0.19527756283568573,0.2773913043478261,0
Morning Consult,1.9,North Carolina,48.22,1369,lv,Online Panel,0.19527756283568573,0.5952173913043478,0
Morning Consult,1.9,Colorado,54.8,498,lv,Online Panel,0.19527756283568573,0.2165217391304348,0
Morning Consult,1.9,Georgia,48.39,1405,lv,Online Panel,0.19527756283568573,0.6108695652173913,0
Morning Consult,1.9,Minnesota,50.92,501,lv,Online Panel,0.19527756283568573,0.21782608695652175,0
Morning Consult,1.9,Virginia,51.97,873,lv,Online Panel,0.19527756283568573,0.37956521739130433,0
Morning Consult,1.9,NA,49,10145,lv,Online Panel,0.18887560283756183,1,1
SurveyUSA,2.8,North Carolina,49,676,lv,Online Panel,0.18887560283756183,0.29391304347826086,0
Hendrix College,0.9,Arkansas,40,696,lv,Text,0.18268352405273466,0.3026086956521739,0
Morning Consult,1.9,NA,49,10014,lv,Online Panel,0.18268352405273466,1,1
co/efficient,1.1,Michigan,47,931,lv,IVR/Text,0.18268352405273466,0.4047826086956522,0
co/efficient,1.1,Wisconsin,47,917,lv,IVR/Text,0.18268352405273466,0.39869565217391306,0
co/efficient,1.1,Pennsylvania,46,889,lv,IVR/Text,0.18268352405273466,0.3865217391304348,0
YouGov,3,Michigan,50,1077,lv,Online Panel,0.18268352405273466,0.4682608695652174,0
YouGov,3,Pennsylvania,50,1078,lv,Online Panel,0.18268352405273466,0.46869565217391307,0
YouGov,3,Wisconsin,51,946,lv,Online Panel,0.18268352405273466,0.41130434782608694,0
Siena/NYT,3,NA,47,1695,lv,Live Phone,0.18268352405273466,0.7369565217391304,1
Siena/NYT,3,NA,45,1695,lv,Live Phone,0.18268352405273466,0.7369565217391304,1
Siena/NYT,3,NA,46,1695,rv,Live Phone,0.18268352405273466,0.7369565217391304,1
Siena/NYT,3,NA,44,1695,rv,Live Phone,0.18268352405273466,0.7369565217391304,1
Elway,1.9,Washington,53,403,rv,Live Phone/Text-to-Web,0.18268352405273466,0.17521739130434782,0
Virginia Commonwealth U.,2.1,Virginia,46,813,a,Live Phone/Text-to-Web,0.18268352405273466,0.35347826086956524,0
Virginia Commonwealth U.,2.1,Virginia,49.4,749,rv,Live Phone/Text-to-Web,0.18268352405273466,0.32565217391304346,0
HarrisX/Harris Poll,1.5,NA,50,2358,rv,Online Panel,0.17669444575659674,1,1
HarrisX/Harris Poll,1.5,NA,49,2358,rv,Online Panel,0.17669444575659674,1,1
RMG Research,2.3,NA,50,2701,lv,NA,0.17669444575659674,1,1
Emerson,2.9,California,60.8,815,lv,Online Panel/Text-to-Web,0.17669444575659674,0.35434782608695653,0
Emerson,2.9,Florida,47.6,815,lv,Online Panel/Text-to-Web,0.17669444575659674,0.35434782608695653,0
Emerson,2.9,Texas,48,845,lv,Online Panel/Text-to-Web,0.17669444575659674,0.3673913043478261,0
Emerson,2.9,Ohio,44.7,945,lv,Online Panel/Text-to-Web,0.17669444575659674,0.4108695652173913,0
TIPP,1.8,Arizona,46,1015,rv,Online Panel,0.17669444575659674,0.44130434782608696,0
TIPP,1.8,Arizona,46.8,949,lv,Online Panel,0.17669444575659674,0.4126086956521739,0
TIPP,1.8,Arizona,45.8,1015,rv,Online Panel,0.17669444575659674,0.44130434782608696,0
TIPP,1.8,Arizona,48,949,lv,Online Panel,0.17669444575659674,0.4126086956521739,0
Marist,2.9,NA,49,1413,rv,Live Phone/Online Panel/Text,0.17669444575659674,0.6143478260869565,1
Morning Consult,1.9,NA,49,10862,lv,Online Panel,0.17669444575659674,1,1
Cygnal,2.1,NA,46.2,1510,lv,NA,0.17669444575659674,0.6565217391304348,1
Cygnal,2.1,NA,49,1510,lv,NA,0.17669444575659674,0.6565217391304348,1
Marquette Law School,3,Wisconsin,52,822,rv,Live Phone/Email,0.17669444575659674,0.35739130434782607,0
Marquette Law School,3,Wisconsin,52,738,lv,Live Phone/Email,0.17669444575659674,0.3208695652173913,0
Marquette Law School,3,Wisconsin,47,822,rv,Live Phone/Email,0.17669444575659674,0.35739130434782607,0
Marquette Law School,3,Wisconsin,48,738,lv,Live Phone/Email,0.17669444575659674,0.3208695652173913,0
Emerson,2.9,NA,51.3,1000,lv,IVR/Online Panel/Text-to-Web,0.17090171280152483,0.43478260869565216,1
Morning Consult,1.9,NA,49,11414,lv,Online Panel,0.17090171280152483,1,1
SurveyMonkey,2,NA,44,18123,rv,Online Panel,0.17090171280152483,1,1
SurveyMonkey,2,NA,39,20762,a,Online Panel,0.17090171280152483,1,1
Kaiser Family Foundation,2.5,NA,48,1084,rv,Live Phone/Probability Panel,0.17090171280152483,0.47130434782608693,1
PRRI,1.8,NA,42,5325,a,Online Panel/Probability Panel,0.17090171280152483,1,1
YouGov,3,NA,47,1389,rv,Online Panel,0.16529888822158653,0.6039130434782609,1
Patriot Polling,1.1,NA,48.8,1003,rv,IVR,0.16529888822158653,0.4360869565217391,1
Patriot Polling,1.1,Pennsylvania,47.9,857,rv,IVR,0.16529888822158653,0.3726086956521739,0
Patriot Polling,1.1,Michigan,48.4,822,rv,IVR,0.16529888822158653,0.35739130434782607,0
Patriot Polling,1.1,Wisconsin,47.9,826,rv,IVR,0.16529888822158653,0.3591304347826087,0
Patriot Polling,1.1,North Carolina,47.5,804,rv,IVR,0.16529888822158653,0.34956521739130436,0
Patriot Polling,1.1,Georgia,48.3,814,rv,IVR,0.16529888822158653,0.35391304347826086,0
Patriot Polling,1.1,Arizona,46.9,804,rv,IVR,0.16529888822158653,0.34956521739130436,0
Patriot Polling,1.1,Nevada,46.8,788,rv,IVR,0.16529888822158653,0.3426086956521739,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.16529888822158653,1,1
Morning Consult,1.9,NA,50,11928,lv,Online Panel,0.16529888822158653,1,1
Big Data Poll,1.1,NA,49.9,3047,lv,Online Panel/Text-to-Web,0.16529888822158653,1,1
Big Data Poll,1.1,NA,48.3,3047,lv,Online Panel/Text-to-Web,0.16529888822158653,1,1
Big Data Poll,1.1,NA,46.7,3047,lv,Online Panel/Text-to-Web,0.16529888822158653,1,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.1598797460796939,1,1
Morning Consult,1.9,NA,50,12084,lv,Online Panel,0.1598797460796939,1,1
Pew,2.5,NA,49,8044,rv,Probability Panel,0.1598797460796939,1,1
Lake Research,1.2,Indiana,42,600,lv,Live Phone,0.1598797460796939,0.2608695652173913,0
Cygnal,2.1,Alaska,43.1,400,lv,Live Phone/Text-to-Web,0.1546382645492548,0.17391304347826086,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.1546382645492548,1,1
Morning Consult,1.9,NA,50,11919,lv,Online Panel,0.1546382645492548,1,1
McLaughlin,0.5,NA,46.8,2000,rv,Online Panel,0.1546382645492548,0.8695652173913043,1
McLaughlin,0.5,NA,47.3,1778,lv,Online Panel,0.1546382645492548,0.7730434782608696,1
McLaughlin,0.5,NA,45.4,2000,rv,Online Panel,0.1546382645492548,0.8695652173913043,1
McLaughlin,0.5,NA,46.6,1778,lv,Online Panel,0.1546382645492548,0.7730434782608696,1
Cygnal,2.1,Michigan,47,600,lv,NA,0.1546382645492548,0.2608695652173913,0
InsiderAdvantage,2,Nevada,46.5,800,lv,NA,0.14956861922263506,0.34782608695652173,0
InsiderAdvantage,2,Arizona,48.4,800,lv,NA,0.14956861922263506,0.34782608695652173,0
InsiderAdvantage,2,North Carolina,48.4,800,lv,NA,0.14956861922263506,0.34782608695652173,0
InsiderAdvantage,2,Georgia,48.3,800,lv,NA,0.14956861922263506,0.34782608695652173,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.14956861922263506,1,1
Morning Consult,1.9,NA,50,11495,lv,Online Panel,0.14956861922263506,1,1
SoonerPoll.com,1.8,Oklahoma,39.9,323,lv,Online Panel,0.14956861922263506,0.14043478260869566,0
YouGov,3,Texas,44,1200,rv,Online Panel,0.14956861922263506,0.5217391304347826,0
YouGov,3,Texas,44,1200,rv,Online Panel,0.14956861922263506,0.5217391304347826,0
Trafalgar Group,0.7,Wisconsin,46.2,1083,lv,IVR/Live Phone/Text/Online Panel/Email,0.14466517663899506,0.4708695652173913,0
Trafalgar Group,0.7,Michigan,46.6,1089,lv,IVR/Live Phone/Text/Online Panel/Email,0.14466517663899506,0.47347826086956524,0
Trafalgar Group,0.7,Pennsylvania,44.9,1082,lv,IVR/Live Phone/Text/Online Panel/Email,0.14466517663899506,0.47043478260869565,0
TIPP,1.8,NA,48,1386,rv,Online Panel,0.14466517663899506,0.6026086956521739,1
TIPP,1.8,NA,47,1386,rv,Online Panel,0.14466517663899506,0.6026086956521739,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.14466517663899506,1,1
Morning Consult,1.9,NA,49,11214,lv,Online Panel,0.14466517663899506,1,1
Gonzales Research & Media Services,1.2,Maryland,56,820,rv,Live Phone,0.14466517663899506,0.3565217391304348,0
Redfield & Wilton Strategies,1.8,NA,44,2078,lv,Online Panel,0.1399224880243094,0.9034782608695652,1
Wick,1.4,Pennsylvania,47,1607,lv,IVR/Text-to-Web,0.1399224880243094,0.698695652173913,0
Wick,1.4,Pennsylvania,49,1607,lv,IVR/Text-to-Web,0.1399224880243094,0.698695652173913,0
SurveyUSA,2.8,Minnesota,48,635,lv,Online Panel,0.1399224880243094,0.27608695652173915,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.1399224880243094,1,1
Morning Consult,1.9,NA,49,10875,lv,Online Panel,0.1399224880243094,1,1
Global Strategy Group,1.8,Nebraska,37,600,lv,Live Phone/Text-to-Web,0.1399224880243094,0.2608695652173913,0
Lake Research,1.2,Texas,43,800,rv,Live Phone,0.1399224880243094,0.34782608695652173,0
CNN/SSRS,2.8,Arizona,44,682,lv,Probability Panel,0.1399224880243094,0.2965217391304348,0
CNN/SSRS,2.8,Georgia,48,617,lv,Probability Panel,0.1399224880243094,0.2682608695652174,0
CNN/SSRS,2.8,Michigan,48,708,lv,Probability Panel,0.1399224880243094,0.30782608695652175,0
CNN/SSRS,2.8,Nevada,48,626,lv,Probability Panel,0.1399224880243094,0.27217391304347827,0
CNN/SSRS,2.8,Pennsylvania,47,789,lv,Probability Panel,0.1399224880243094,0.34304347826086956,0
CNN/SSRS,2.8,Wisconsin,50,976,lv,Probability Panel,0.1399224880243094,0.42434782608695654,0
RMG Research,2.3,NA,51,2441,lv,Online Panel,0.1353352832366127,1,1
East Carolina University,2.6,North Carolina,46.9,920,lv,IVR/Text-to-Web,0.1353352832366127,0.4,0
Glengariff Group Inc.,1.5,Michigan,43.5,600,lv,Live Phone,0.1353352832366127,0.2608695652173913,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.1353352832366127,1,1
Morning Consult,1.9,NA,49,10673,lv,Online Panel,0.1353352832366127,1,1
Emerson,2.9,Arizona,47.5,720,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.3130434782608696,0
Emerson,2.9,Michigan,51.2,800,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.34782608695652173,0
Emerson,2.9,Nevada,49.4,1168,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.5078260869565218,0
Emerson,2.9,Pennsylvania,49.4,950,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.41304347826086957,0
Emerson,2.9,Wisconsin,49.1,850,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.3695652173913043,0
Emerson,2.9,North Carolina,49,775,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.33695652173913043,0
Emerson,2.9,Georgia,50.1,800,lv,IVR/Online Panel/Text-to-Web,0.1353352832366127,0.34782608695652173,0
Suffolk,2.9,NA,47.6,1000,lv,Live Phone,0.1353352832366127,0.43478260869565216,1
Redfield & Wilton Strategies,1.8,North Carolina,44,812,lv,Online Panel,0.1353352832366127,0.35304347826086957,0
Redfield & Wilton Strategies,1.8,Arizona,45,530,lv,Online Panel,0.1353352832366127,0.23043478260869565,0
Redfield & Wilton Strategies,1.8,Florida,43,850,lv,Online Panel,0.1353352832366127,0.3695652173913043,0
Redfield & Wilton Strategies,1.8,Georgia,42,699,lv,Online Panel,0.1353352832366127,0.30391304347826087,0
Redfield & Wilton Strategies,1.8,Michigan,47,761,lv,Online Panel,0.1353352832366127,0.3308695652173913,0
Redfield & Wilton Strategies,1.8,Minnesota,51,426,lv,Online Panel,0.1353352832366127,0.18521739130434783,0
Redfield & Wilton Strategies,1.8,Nevada,47,490,lv,Online Panel,0.1353352832366127,0.21304347826086956,0
Redfield & Wilton Strategies,1.8,New Mexico,47,488,lv,Online Panel,0.1353352832366127,0.21217391304347827,0
Redfield & Wilton Strategies,1.8,Pennsylvania,46,1071,lv,Online Panel,0.1353352832366127,0.4656521739130435,0
Redfield & Wilton Strategies,1.8,Wisconsin,48,672,lv,Online Panel,0.1353352832366127,0.2921739130434783,0
Big Village,1.2,NA,42.2,2020,a,Online Panel,0.1353352832366127,0.8782608695652174,1
Big Village,1.2,NA,45.3,1681,rv,Online Panel,0.1353352832366127,0.7308695652173913,1
Big Village,1.2,NA,47.9,1511,lv,Online Panel,0.1353352832366127,0.6569565217391304,1
Big Village,1.2,NA,45.1,2020,a,Online Panel,0.1353352832366127,0.8782608695652174,1
Big Village,1.2,NA,48.4,1681,rv,Online Panel,0.1353352832366127,0.7308695652173913,1
Big Village,1.2,NA,50.4,1511,lv,Online Panel,0.1353352832366127,0.6569565217391304,1
Clarity,1.6,NA,51,1238,lv,Online Panel,0.1353352832366127,0.5382608695652173,1
Clarity,1.6,NA,57,1238,lv,Online Panel,0.1353352832366127,0.5382608695652173,1
Ipsos,2.8,NA,44,3562,rv,Probability Panel,0.1353352832366127,1,1
Ipsos,2.8,NA,41,4253,a,Probability Panel,0.1353352832366127,1,1
Ipsos,2.8,NA,45,3562,rv,Probability Panel,0.1353352832366127,1,1
Ipsos,2.8,NA,40,4253,a,Probability Panel,0.1353352832366127,1,1
YouGov,3,NA,47,1368,rv,Online Panel,0.13089846490974433,0.5947826086956521,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.13089846490974433,1,1
Morning Consult,1.9,NA,49,7148,lv,Online Panel,0.13089846490974433,1,1
Quinnipiac,2.8,NA,49,1611,lv,Live Phone,0.13089846490974433,0.7004347826086956,1
Quinnipiac,2.8,NA,49,1611,lv,Live Phone,0.13089846490974433,0.7004347826086956,1
Morning Consult,1.9,Arizona,49,805,rv,Online Panel,0.13089846490974433,0.35,0
Morning Consult,1.9,Arizona,48,805,rv,Online Panel,0.13089846490974433,0.35,0
Morning Consult,1.9,Arizona,49,776,lv,Online Panel,0.13089846490974433,0.3373913043478261,0
Morning Consult,1.9,Arizona,48,776,lv,Online Panel,0.13089846490974433,0.3373913043478261,0
Ipsos,2.8,NA,50,2496,a,Probability Panel,0.13089846490974433,1,1
Ipsos,2.8,NA,49,2496,a,Probability Panel,0.13089846490974433,1,1
SurveyUSA,2.8,Nebraska,37,1293,rv,IVR/Online Panel/Text-to-Web,0.13089846490974433,0.5621739130434783,0
SurveyUSA,2.8,Nebraska CD-2,47,507,rv,IVR/Online Panel/Text-to-Web,0.13089846490974433,0.22043478260869565,0
Research America,0.7,West Virginia,34,400,rv,IVR,0.13089846490974433,0.17391304347826086,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.12660710278908355,1,1
Morning Consult,1.9,NA,50,7119,lv,Online Panel,0.12660710278908355,1,1
Beacon/Shaw,2.8,Arizona,48,1014,rv,Live Phone/Text-to-Web,0.12660710278908355,0.4408695652173913,0
Beacon/Shaw,2.8,Arizona,50,1014,rv,Live Phone/Text-to-Web,0.12660710278908355,0.4408695652173913,0
Beacon/Shaw,2.8,Georgia,48,1014,rv,Live Phone/Text-to-Web,0.12660710278908355,0.4408695652173913,0
Beacon/Shaw,2.8,Georgia,50,1014,rv,Live Phone/Text-to-Web,0.12660710278908355,0.4408695652173913,0
Beacon/Shaw,2.8,Nevada,48,1026,rv,Live Phone/Text-to-Web,0.12660710278908355,0.44608695652173913,0
Beacon/Shaw,2.8,Nevada,50,1026,rv,Live Phone/Text-to-Web,0.12660710278908355,0.44608695652173913,0
Beacon/Shaw,2.8,North Carolina,47,999,rv,Live Phone/Text-to-Web,0.12660710278908355,0.43434782608695655,0
Beacon/Shaw,2.8,North Carolina,49,999,rv,Live Phone/Text-to-Web,0.12660710278908355,0.43434782608695655,0
Morning Consult,1.9,Georgia,47,801,rv,Online Panel,0.12660710278908355,0.3482608695652174,0
Morning Consult,1.9,Georgia,49,801,rv,Online Panel,0.12660710278908355,0.3482608695652174,0
Morning Consult,1.9,Georgia,48,737,lv,Online Panel,0.12660710278908355,0.3204347826086957,0
Morning Consult,1.9,Georgia,50,737,lv,Online Panel,0.12660710278908355,0.3204347826086957,0
Morning Consult,1.9,Michigan,48,702,rv,Online Panel,0.12660710278908355,0.30521739130434783,0
Morning Consult,1.9,Michigan,49,702,rv,Online Panel,0.12660710278908355,0.30521739130434783,0
Morning Consult,1.9,Michigan,49,651,lv,Online Panel,0.12660710278908355,0.28304347826086956,0
Morning Consult,1.9,Michigan,49,651,lv,Online Panel,0.12660710278908355,0.28304347826086956,0
Morning Consult,1.9,Nevada,48,450,rv,Online Panel,0.12660710278908355,0.1956521739130435,0
Morning Consult,1.9,Nevada,49,450,rv,Online Panel,0.12660710278908355,0.1956521739130435,0
Morning Consult,1.9,Nevada,48,416,lv,Online Panel,0.12660710278908355,0.1808695652173913,0
Morning Consult,1.9,Nevada,50,416,lv,Online Panel,0.12660710278908355,0.1808695652173913,0
Morning Consult,1.9,North Carolina,48,700,rv,Online Panel,0.12660710278908355,0.30434782608695654,0
Morning Consult,1.9,North Carolina,49,700,rv,Online Panel,0.12660710278908355,0.30434782608695654,0
Morning Consult,1.9,North Carolina,48,645,lv,Online Panel,0.12660710278908355,0.28043478260869564,0
Morning Consult,1.9,North Carolina,49,645,lv,Online Panel,0.12660710278908355,0.28043478260869564,0
Morning Consult,1.9,Pennsylvania,51,803,rv,Online Panel,0.12660710278908355,0.3491304347826087,0
Morning Consult,1.9,Pennsylvania,51,803,rv,Online Panel,0.12660710278908355,0.3491304347826087,0
Morning Consult,1.9,Pennsylvania,51,758,lv,Online Panel,0.12660710278908355,0.32956521739130434,0
Morning Consult,1.9,Pennsylvania,51,758,lv,Online Panel,0.12660710278908355,0.32956521739130434,0
Morning Consult,1.9,Wisconsin,51,701,rv,Online Panel,0.12660710278908355,0.30478260869565216,0
Morning Consult,1.9,Wisconsin,52,701,rv,Online Panel,0.12660710278908355,0.30478260869565216,0
Morning Consult,1.9,Wisconsin,52,648,lv,Online Panel,0.12660710278908355,0.2817391304347826,0
Morning Consult,1.9,Wisconsin,53,648,lv,Online Panel,0.12660710278908355,0.2817391304347826,0
EPIC/MRA,1.9,Michigan,45,600,lv,Live Phone,0.12660710278908355,0.2608695652173913,0
EPIC/MRA,1.9,Michigan,46,600,lv,Live Phone,0.12660710278908355,0.2608695652173913,0
YouGov,3,NA,46,1194,rv,Online Panel,0.12660710278908355,0.5191304347826087,1
YouGov,3,NA,47,1197,rv,Online Panel,0.12660710278908355,0.5204347826086957,1
YouGov,3,NA,39,1788,a,Online Panel,0.12660710278908355,0.7773913043478261,1
YouGov,3,NA,44,1200,rv,Online Panel,0.12660710278908355,0.5217391304347826,1
Change Research,1.4,NA,48,2626,rv,Text-to-Web/Online Ad,0.12660710278908355,1,1
Cherry Communications,1,Florida,45,600,lv,Live Phone,0.12660710278908355,0.2608695652173913,0
Echelon Insights,2.7,NA,48,1031,lv,Online Panel,0.1224564282529819,0.4482608695652174,1
Echelon Insights,2.7,NA,47,1031,lv,Online Panel,0.1224564282529819,0.4482608695652174,1
Echelon Insights,2.7,NA,48,1031,lv,Online Panel,0.1224564282529819,0.4482608695652174,1
Morning Consult,1.9,NA,48,7818,rv,Online Panel,0.1224564282529819,1,1
Morning Consult,1.9,NA,50,6905,lv,Online Panel,0.1224564282529819,1,1
Leger,2,NA,50,908,a,Online Panel,0.1224564282529819,0.3947826086956522,1
Leger,2,NA,50,863,lv,Online Panel,0.1224564282529819,0.37521739130434784,1
Kaplan Strategies,2,NA,50,1257,rv,NA,0.1184418290138037,0.5465217391304348,1
Kaplan Strategies,2,NA,52,1190,lv,NA,0.1184418290138037,0.5173913043478261,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.1184418290138037,1,1
Morning Consult,1.9,NA,50,9963,lv,Online Panel,0.1184418290138037,1,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.11455884399268773,1,1
Morning Consult,1.9,NA,50,9845,lv,Online Panel,0.11455884399268773,1,1
Angus Reid,2,NA,45,1758,rv,Online Panel,0.11455884399268773,0.7643478260869565,1
Angus Reid,2,NA,47,1758,rv,Online Panel,0.11455884399268773,0.7643478260869565,1
YouGov,3,Pennsylvania,43,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
YouGov,3,Pennsylvania,43,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
YouGov,3,Wisconsin,48,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
YouGov,3,Wisconsin,45,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
YouGov,3,Michigan,44,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
YouGov,3,Michigan,44,500,a,Online Panel,0.11455884399268773,0.21739130434782608,0
PPP,1.4,Texas,42,725,rv,IVR/Text-to-Web,0.11080315836233387,0.31521739130434784,0
PPP,1.4,Texas,44,725,rv,IVR/Text-to-Web,0.11080315836233387,0.31521739130434784,0
PPP,1.4,Florida,45,837,rv,IVR/Text-to-Web,0.11080315836233387,0.36391304347826087,0
PPP,1.4,Florida,47,837,rv,IVR/Text-to-Web,0.11080315836233387,0.36391304347826087,0
Emerson,2.9,New Mexico,53.6,965,rv,IVR/Online Panel/Text-to-Web,0.11080315836233387,0.41956521739130437,0
Emerson,2.9,New Mexico,51,965,rv,IVR/Online Panel/Text-to-Web,0.11080315836233387,0.41956521739130437,0
TIPP,1.8,Michigan,46.4,1001,rv,Online Panel,0.11080315836233387,0.43521739130434783,0
TIPP,1.8,Michigan,48.4,741,lv,Online Panel,0.11080315836233387,0.32217391304347825,0
TIPP,1.8,Michigan,43.7,1001,rv,Online Panel,0.11080315836233387,0.43521739130434783,0
TIPP,1.8,Michigan,46.8,741,lv,Online Panel,0.11080315836233387,0.32217391304347825,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.11080315836233387,1,1
Morning Consult,1.9,NA,50,9801,lv,Online Panel,0.11080315836233387,1,1
RMG Research,2.3,NA,49,2404,lv,Online Panel,0.11080315836233387,1,1
RMG Research,2.3,NA,48,2404,lv,Online Panel,0.11080315836233387,1,1
YouGov,3,NA,44,1835,a,Online Panel,0.11080315836233387,0.7978260869565217,1
Redfield & Wilton Strategies,1.8,NA,47,1275,lv,Online Panel,0.10717059875230674,0.5543478260869565,1
SurveyUSA/High Point University,2.8,North Carolina,46,1053,rv,Online Panel,0.10717059875230674,0.4578260869565217,0
SurveyUSA/High Point University,2.8,North Carolina,47,941,lv,Online Panel,0.10717059875230674,0.4091304347826087,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.10717059875230674,1,1
Morning Consult,1.9,NA,49,9928,lv,Online Panel,0.10717059875230674,1,1
Fabrizio Ward,1.7,Michigan,44,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
Fabrizio Ward,1.7,Michigan,46,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
Fabrizio Ward,1.7,Pennsylvania,43,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
Fabrizio Ward,1.7,Pennsylvania,46,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
Fabrizio Ward,1.7,Wisconsin,47,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
Fabrizio Ward,1.7,Wisconsin,49,400,lv,Online Panel/Text-to-Web,0.10717059875230674,0.17391304347826086,0
BK Strategies,1.3,Wisconsin,48,600,lv,Live Phone,0.10717059875230674,0.2608695652173913,0
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.10365712861152786,1,1
Morning Consult,1.9,NA,49,10142,lv,Online Panel,0.10365712861152786,1,1
